Rank: 1 | Name: Wii Sports | Platform: Wii Sports | Year: 2006 | Genre: Sports | Publisher: Nintendo | NA_Sales: 41.49 | EU_Sales: 29.02 | JP_Sales: 3.77 | Other_Sales: 8.46 | Global_Sales: 82.74
Rank: 105 | Name: Need for Speed Underground | Platform: Need for Speed Underground | Year: 2003 | Genre: Racing | Publisher: Electronic Arts | NA_Sales: 3.27 | EU_Sales: 2.83 | JP_Sales: 0.08 | Other_Sales: 1.02 | Global_Sales: 7.2
Rank: 106 | Name: Tekken 3 | Platform: Tekken 3 | Year: 1998 | Genre: Fighting | Publisher: Sony Computer Entertainment | NA_Sales: 3.27 | EU_Sales: 2.22 | JP_Sales: 1.4 | Other_Sales: 0.29 | Global_Sales: 7.16
Rank: 107 | Name: Crash Bandicoot 3: Warped | Platform: Crash Bandicoot 3: Warped | Year: 1998 | Genre: Platform | Publisher: Sony Computer Entertainment | NA_Sales: 3.68 | EU_Sales: 1.75 | JP_Sales: 1.42 | Other_Sales: 0.28 | Global_Sales: 7.13
Rank: 108 | Name: Super Smash Bros. Melee | Platform: Super Smash Bros. Melee | Year: 2001 | Genre: Fighting | Publisher: Nintendo | NA_Sales: 4.41 | EU_Sales: 1.04 | JP_Sales: 1.39 | Other_Sales: 0.22 | Global_Sales: 7.07
Rank: 109 | Name: Mario Kart 8 | Platform: Mario Kart 8 | Year: 2014 | Genre: Racing | Publisher: Nintendo | NA_Sales: 3.13 | EU_Sales: 2.07 | JP_Sales: 1.27 | Other_Sales: 0.49 | Global_Sales: 6.96
Rank: 110 | Name: Fallout 4 | Platform: Fallout 4 | Year: 2015 | Genre: Role-Playing | Publisher: Bethesda Softworks | NA_Sales: 2.47 | EU_Sales: 3.15 | JP_Sales: 0.24 | Other_Sales: 1.1 | Global_Sales: 6.96
Rank: 111 | Name: Mario Kart: Double Dash!! | Platform: Mario Kart: Double Dash!! | Year: 2003 | Genre: Racing | Publisher: Nintendo | NA_Sales: 4.12 | EU_Sales: 1.77 | JP_Sales: 0.87 | Other_Sales: 0.19 | Global_Sales: 6.95
Rank: 112 | Name: Just Dance 4 | Platform: Just Dance 4 | Year: 2012 | Genre: Misc | Publisher: Ubisoft | NA_Sales: 4.14 | EU_Sales: 2.21 | JP_Sales: 0 | Other_Sales: 0.56 | Global_Sales: 6.91
Rank: 113 | Name: FIFA 14 | Platform: FIFA 14 | Year: 2013 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.78 | EU_Sales: 4.32 | JP_Sales: 0.07 | Other_Sales: 1.73 | Global_Sales: 6.9
Rank: 114 | Name: Need for Speed Underground 2 | Platform: Need for Speed Underground 2 | Year: 2004 | Genre: Racing | Publisher: Electronic Arts | NA_Sales: 2.71 | EU_Sales: 3.02 | JP_Sales: 0.08 | Other_Sales: 1.09 | Global_Sales: 6.9
Rank: 115 | Name: Medal of Honor: Frontline | Platform: Medal of Honor: Frontline | Year: 2002 | Genre: Shooter | Publisher: Electronic Arts | NA_Sales: 2.93 | EU_Sales: 2.75 | JP_Sales: 0.17 | Other_Sales: 0.99 | Global_Sales: 6.83
Rank: 116 | Name: Uncharted 3: Drake's Deception | Platform: Uncharted 3: Drake's Deception | Year: 2011 | Genre: Action | Publisher: Sony Computer Entertainment | NA_Sales: 2.77 | EU_Sales: 2.8 | JP_Sales: 0.19 | Other_Sales: 1.06 | Global_Sales: 6.83
Rank: 117 | Name: Crash Bandicoot | Platform: Crash Bandicoot | Year: 1996 | Genre: Platform | Publisher: Sony Computer Entertainment | NA_Sales: 3.23 | EU_Sales: 2.35 | JP_Sales: 0.94 | Other_Sales: 0.3 | Global_Sales: 6.82
Rank: 118 | Name: Zumba Fitness | Platform: Zumba Fitness | Year: 2010 | Genre: Sports | Publisher: 505 Games | NA_Sales: 3.5 | EU_Sales: 2.64 | JP_Sales: 0 | Other_Sales: 0.67 | Global_Sales: 6.81
Rank: 119 | Name: Gears of War 2 | Platform: Gears of War 2 | Year: 2008 | Genre: Shooter | Publisher: Microsoft Game Studios | NA_Sales: 4.15 | EU_Sales: 1.92 | JP_Sales: 0.06 | Other_Sales: 0.64 | Global_Sales: 6.76
Rank: 120 | Name: Uncharted 2: Among Thieves | Platform: Uncharted 2: Among Thieves | Year: 2009 | Genre: Action | Publisher: Sony Computer Entertainment | NA_Sales: 3.27 | EU_Sales: 2.25 | JP_Sales: 0.21 | Other_Sales: 1 | Global_Sales: 6.73
Rank: 121 | Name: Call of Duty 4: Modern Warfare | Platform: Call of Duty 4: Modern Warfare | Year: 2007 | Genre: Shooter | Publisher: Activision | NA_Sales: 3.1 | EU_Sales: 2.3 | JP_Sales: 0.28 | Other_Sales: 1.04 | Global_Sales: 6.72
Rank: 122 | Name: FIFA 12 | Platform: FIFA 12 | Year: 2011 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.84 | EU_Sales: 4.32 | JP_Sales: 0.11 | Other_Sales: 1.42 | Global_Sales: 6.69
Rank: 123 | Name: Big Brain Academy | Platform: Big Brain Academy | Year: 2005 | Genre: Misc | Publisher: Nintendo | NA_Sales: 1.67 | EU_Sales: 2.78 | JP_Sales: 1.6 | Other_Sales: 0.62 | Global_Sales: 6.67
Rank: 124 | Name: Red Dead Redemption | Platform: Red Dead Redemption | Year: 2010 | Genre: Action | Publisher: Take-Two Interactive | NA_Sales: 2.79 | EU_Sales: 2.61 | JP_Sales: 0.17 | Other_Sales: 1.03 | Global_Sales: 6.6
Rank: 125 | Name: FIFA 15 | Platform: FIFA 15 | Year: 2014 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.79 | EU_Sales: 4.29 | JP_Sales: 0.05 | Other_Sales: 1.47 | Global_Sales: 6.59
Rank: 126 | Name: Donkey Kong Country Returns | Platform: Donkey Kong Country Returns | Year: 2010 | Genre: Platform | Publisher: Nintendo | NA_Sales: 3.25 | EU_Sales: 1.84 | JP_Sales: 1.03 | Other_Sales: 0.47 | Global_Sales: 6.59
Rank: 127 | Name: The Elder Scrolls V: Skyrim | Platform: The Elder Scrolls V: Skyrim | Year: 2011 | Genre: Role-Playing | Publisher: Bethesda Softworks | NA_Sales: 2.55 | EU_Sales: 2.71 | JP_Sales: 0.25 | Other_Sales: 1.05 | Global_Sales: 6.56
Rank: 128 | Name: The Legend of Zelda | Platform: The Legend of Zelda | Year: 1986 | Genre: Action | Publisher: Nintendo | NA_Sales: 3.74 | EU_Sales: 0.93 | JP_Sales: 1.69 | Other_Sales: 0.14 | Global_Sales: 6.51
Rank: 129 | Name: Assassin's Creed III | Platform: Assassin's Creed III | Year: 2012 | Genre: Action | Publisher: Ubisoft | NA_Sales: 2.64 | EU_Sales: 2.56 | JP_Sales: 0.16 | Other_Sales: 1.14 | Global_Sales: 6.5
Rank: 130 | Name: Halo: Combat Evolved | Platform: Halo: Combat Evolved | Year: 2001 | Genre: Shooter | Publisher: Microsoft Game Studios | NA_Sales: 4.98 | EU_Sales: 1.3 | JP_Sales: 0.08 | Other_Sales: 0.07 | Global_Sales: 6.43
Rank: 131 | Name: Pokémon Emerald Version | Platform: Pokémon Emerald Version | Year: 2004 | Genre: Role-Playing | Publisher: Nintendo | NA_Sales: 2.57 | EU_Sales: 1.58 | JP_Sales: 2.06 | Other_Sales: 0.21 | Global_Sales: 6.41
Rank: 132 | Name: Kingdom Hearts | Platform: Kingdom Hearts | Year: 2002 | Genre: Role-Playing | Publisher: Sony Computer Entertainment | NA_Sales: 3.64 | EU_Sales: 1.2 | JP_Sales: 1.49 | Other_Sales: 0.07 | Global_Sales: 6.4
Rank: 133 | Name: Pokémon Crystal Version | Platform: Pokémon Crystal Version | Year: 2000 | Genre: Role-Playing | Publisher: Nintendo | NA_Sales: 2.55 | EU_Sales: 1.56 | JP_Sales: 1.29 | Other_Sales: 0.99 | Global_Sales: 6.39
Rank: 134 | Name: Halo 3: ODST | Platform: Halo 3: ODST | Year: 2009 | Genre: Shooter | Publisher: Microsoft Game Studios | NA_Sales: 4.34 | EU_Sales: 1.35 | JP_Sales: 0.06 | Other_Sales: 0.61 | Global_Sales: 6.36
Rank: 135 | Name: Red Dead Redemption | Platform: Red Dead Redemption | Year: 2010 | Genre: Action | Publisher: Take-Two Interactive | NA_Sales: 3.7 | EU_Sales: 1.97 | JP_Sales: 0.09 | Other_Sales: 0.57 | Global_Sales: 6.34
Rank: 136 | Name: Super Mario Sunshine | Platform: Super Mario Sunshine | Year: 2002 | Genre: Platform | Publisher: Nintendo | NA_Sales: 4.01 | EU_Sales: 1.26 | JP_Sales: 0.87 | Other_Sales: 0.17 | Global_Sales: 6.31
Rank: 137 | Name: Street Fighter II: The World Warrior | Platform: Street Fighter II: The World Warrior | Year: 1992 | Genre: Fighting | Publisher: Capcom | NA_Sales: 2.47 | EU_Sales: 0.83 | JP_Sales: 2.87 | Other_Sales: 0.12 | Global_Sales: 6.3
Rank: 138 | Name: World of Warcraft | Platform: World of Warcraft | Year: 2004 | Genre: Role-Playing | Publisher: Activision | NA_Sales: 0.07 | EU_Sales: 6.21 | JP_Sales: 0 | Other_Sales: 0 | Global_Sales: 6.28
Rank: 139 | Name: Driver | Platform: Driver | Year: 1999 | Genre: Action | Publisher: GT Interactive | NA_Sales: 3.11 | EU_Sales: 2.8 | JP_Sales: 0.02 | Other_Sales: 0.33 | Global_Sales: 6.27
Rank: 140 | Name: Kinect Sports | Platform: Kinect Sports | Year: 2010 | Genre: Sports | Publisher: Microsoft Game Studios | NA_Sales: 3.92 | EU_Sales: 1.78 | JP_Sales: 0.03 | Other_Sales: 0.51 | Global_Sales: 6.24
Rank: 141 | Name: Gears of War 3 | Platform: Gears of War 3 | Year: 2011 | Genre: Shooter | Publisher: Microsoft Game Studios | NA_Sales: 4.05 | EU_Sales: 1.62 | JP_Sales: 0.07 | Other_Sales: 0.49 | Global_Sales: 6.24
Rank: 142 | Name: Gears of War | Platform: Gears of War | Year: 2006 | Genre: Shooter | Publisher: Microsoft Game Studios | NA_Sales: 3.54 | EU_Sales: 1.9 | JP_Sales: 0.07 | Other_Sales: 0.6 | Global_Sales: 6.11
Rank: 143 | Name: Metal Gear Solid 2: Sons of Liberty | Platform: Metal Gear Solid 2: Sons of Liberty | Year: 2001 | Genre: Action | Publisher: Konami Digital Entertainment | NA_Sales: 2.45 | EU_Sales: 2.01 | JP_Sales: 0.87 | Other_Sales: 0.72 | Global_Sales: 6.05
Rank: 144 | Name: Sonic the Hedgehog 2 | Platform: Sonic the Hedgehog 2 | Year: 1992 | Genre: Platform | Publisher: Sega | NA_Sales: 4.47 | EU_Sales: 1.2 | JP_Sales: 0.16 | Other_Sales: 0.19 | Global_Sales: 6.03
Rank: 145 | Name: Metal Gear Solid 4: Guns of the Patriots | Platform: Metal Gear Solid 4: Guns of the Patriots | Year: 2008 | Genre: Action | Publisher: Konami Digital Entertainment | NA_Sales: 2.63 | EU_Sales: 1.74 | JP_Sales: 0.83 | Other_Sales: 0.83 | Global_Sales: 6.03
Rank: 146 | Name: Metal Gear Solid | Platform: Metal Gear Solid | Year: 1998 | Genre: Action | Publisher: Konami Digital Entertainment | NA_Sales: 3.18 | EU_Sales: 1.83 | JP_Sales: 0.78 | Other_Sales: 0.24 | Global_Sales: 6.03
Rank: 147 | Name: The Last of Us | Platform: The Last of Us | Year: 2013 | Genre: Action | Publisher: Sony Computer Entertainment Europe | NA_Sales: 2.41 | EU_Sales: 2.28 | JP_Sales: 0.28 | Other_Sales: 1.01 | Global_Sales: 5.99
Rank: 148 | Name: Final Fantasy XII | Platform: Final Fantasy XII | Year: 2006 | Genre: Role-Playing | Publisher: Square Enix | NA_Sales: 1.88 | EU_Sales: 0 | JP_Sales: 2.33 | Other_Sales: 1.74 | Global_Sales: 5.95
Rank: 149 | Name: LittleBigPlanet | Platform: LittleBigPlanet | Year: 2008 | Genre: Platform | Publisher: Sony Computer Entertainment | NA_Sales: 2.8 | EU_Sales: 2.05 | JP_Sales: 0.17 | Other_Sales: 0.9 | Global_Sales: 5.92
Rank: 150 | Name: Dragon Quest IX: Sentinels of the Starry Skies | Platform: Dragon Quest IX: Sentinels of the Starry Skies | Year: 2009 | Genre: Role-Playing | Publisher: Nintendo | NA_Sales: 0.66 | EU_Sales: 0.69 | JP_Sales: 4.35 | Other_Sales: 0.15 | Global_Sales: 5.84
Rank: 151 | Name: LEGO Star Wars: The Complete Saga | Platform: LEGO Star Wars: The Complete Saga | Year: 2007 | Genre: Action | Publisher: LucasArts | NA_Sales: 3.66 | EU_Sales: 1.63 | JP_Sales: 0 | Other_Sales: 0.53 | Global_Sales: 5.83
Rank: 152 | Name: Resident Evil 2 | Platform: Resident Evil 2 | Year: 1998 | Genre: Action | Publisher: Virgin Interactive | NA_Sales: 1.88 | EU_Sales: 1.47 | JP_Sales: 2.02 | Other_Sales: 0.45 | Global_Sales: 5.82
Rank: 153 | Name: Tekken 2 | Platform: Tekken 2 | Year: 1996 | Genre: Fighting | Publisher: Sony Computer Entertainment | NA_Sales: 2.26 | EU_Sales: 1.89 | JP_Sales: 1.36 | Other_Sales: 0.23 | Global_Sales: 5.74
Rank: 154 | Name: Cooking Mama | Platform: Cooking Mama | Year: 2006 | Genre: Simulation | Publisher: 505 Games | NA_Sales: 3.13 | EU_Sales: 1.94 | JP_Sales: 0.07 | Other_Sales: 0.58 | Global_Sales: 5.72
Rank: 155 | Name: Destiny | Platform: Destiny | Year: 2014 | Genre: Shooter | Publisher: Activision | NA_Sales: 2.49 | EU_Sales: 2.05 | JP_Sales: 0.16 | Other_Sales: 0.96 | Global_Sales: 5.65
Rank: 156 | Name: Tetris | Platform: Tetris | Year: 1988 | Genre: Puzzle | Publisher: Nintendo | NA_Sales: 2.97 | EU_Sales: 0.69 | JP_Sales: 1.81 | Other_Sales: 0.11 | Global_Sales: 5.58
Rank: 157 | Name: Assassin's Creed II | Platform: Assassin's Creed II | Year: 2009 | Genre: Action | Publisher: Ubisoft | NA_Sales: 2.54 | EU_Sales: 1.95 | JP_Sales: 0.21 | Other_Sales: 0.87 | Global_Sales: 5.57
Rank: 158 | Name: Super Smash Bros. | Platform: Super Smash Bros. | Year: 1999 | Genre: Fighting | Publisher: Nintendo | NA_Sales: 2.95 | EU_Sales: 0.6 | JP_Sales: 1.97 | Other_Sales: 0.04 | Global_Sales: 5.55
Rank: 159 | Name: Assassin's Creed | Platform: Assassin's Creed | Year: 2007 | Genre: Adventure | Publisher: Ubisoft | NA_Sales: 3.28 | EU_Sales: 1.65 | JP_Sales: 0.07 | Other_Sales: 0.55 | Global_Sales: 5.55
Rank: 160 | Name: Batman: Arkham City | Platform: Batman: Arkham City | Year: 2011 | Genre: Action | Publisher: Warner Bros. Interactive Entertainment | NA_Sales: 2.7 | EU_Sales: 1.91 | JP_Sales: 0.11 | Other_Sales: 0.8 | Global_Sales: 5.53
Rank: 161 | Name: Forza Motorsport 3 | Platform: Forza Motorsport 3 | Year: 2009 | Genre: Racing | Publisher: Microsoft Game Studios | NA_Sales: 2.99 | EU_Sales: 1.92 | JP_Sales: 0.1 | Other_Sales: 0.51 | Global_Sales: 5.51
Rank: 162 | Name: Monster Hunter Freedom Unite | Platform: Monster Hunter Freedom Unite | Year: 2008 | Genre: Role-Playing | Publisher: Capcom | NA_Sales: 0.47 | EU_Sales: 0.57 | JP_Sales: 4.13 | Other_Sales: 0.34 | Global_Sales: 5.5
Rank: 163 | Name: Super Mario Advance | Platform: Super Mario Advance | Year: 2001 | Genre: Platform | Publisher: Nintendo | NA_Sales: 3.14 | EU_Sales: 1.24 | JP_Sales: 0.91 | Other_Sales: 0.2 | Global_Sales: 5.49
Rank: 164 | Name: Mario Kart: Super Circuit | Platform: Mario Kart: Super Circuit | Year: 2001 | Genre: Racing | Publisher: Nintendo | NA_Sales: 2.62 | EU_Sales: 1.64 | JP_Sales: 0.99 | Other_Sales: 0.23 | Global_Sales: 5.47
Rank: 165 | Name: Super Mario World | Platform: Super Mario World | Year: 2001 | Genre: Platform | Publisher: Nintendo | NA_Sales: 3.21 | EU_Sales: 1.11 | JP_Sales: 0.95 | Other_Sales: 0.2 | Global_Sales: 5.46
Rank: 166 | Name: Pokemon Stadium | Platform: Pokemon Stadium | Year: 1999 | Genre: Strategy | Publisher: Nintendo | NA_Sales: 3.18 | EU_Sales: 1.24 | JP_Sales: 0.94 | Other_Sales: 0.09 | Global_Sales: 5.45
Rank: 167 | Name: Call of Duty: World at War | Platform: Call of Duty: World at War | Year: 2008 | Genre: Shooter | Publisher: Activision | NA_Sales: 2.72 | EU_Sales: 1.87 | JP_Sales: 0 | Other_Sales: 0.84 | Global_Sales: 5.43
Rank: 168 | Name: Crash Bandicoot: The Wrath of Cortex | Platform: Crash Bandicoot: The Wrath of Cortex | Year: 2001 | Genre: Platform | Publisher: Universal Interactive | NA_Sales: 2.07 | EU_Sales: 2.29 | JP_Sales: 0.24 | Other_Sales: 0.82 | Global_Sales: 5.42
Rank: 169 | Name: Minecraft | Platform: Minecraft | Year: 2014 | Genre: Misc | Publisher: Sony Computer Entertainment | NA_Sales: 1.97 | EU_Sales: 2.51 | JP_Sales: 0 | Other_Sales: 0.94 | Global_Sales: 5.42
Rank: 170 | Name: Final Fantasy XIII | Platform: Final Fantasy XIII | Year: 2009 | Genre: Role-Playing | Publisher: Square Enix | NA_Sales: 1.74 | EU_Sales: 1.24 | JP_Sales: 1.87 | Other_Sales: 0.52 | Global_Sales: 5.36
Rank: 171 | Name: Dr. Mario | Platform: Dr. Mario | Year: 1989 | Genre: Puzzle | Publisher: Nintendo | NA_Sales: 2.18 | EU_Sales: 0.96 | JP_Sales: 2 | Other_Sales: 0.2 | Global_Sales: 5.34
Rank: 172 | Name: Pokemon Pinball | Platform: Pokemon Pinball | Year: 1999 | Genre: Misc | Publisher: Nintendo | NA_Sales: 3.02 | EU_Sales: 1.12 | JP_Sales: 1.01 | Other_Sales: 0.16 | Global_Sales: 5.31
Rank: 173 | Name: Assassin's Creed III | Platform: Assassin's Creed III | Year: 2012 | Genre: Action | Publisher: Ubisoft | NA_Sales: 3.13 | EU_Sales: 1.71 | JP_Sales: 0.03 | Other_Sales: 0.44 | Global_Sales: 5.3
Rank: 174 | Name: Final Fantasy IX | Platform: Final Fantasy IX | Year: 2000 | Genre: Role-Playing | Publisher: SquareSoft | NA_Sales: 1.62 | EU_Sales: 0.77 | JP_Sales: 2.78 | Other_Sales: 0.14 | Global_Sales: 5.3
Rank: 175 | Name: Final Fantasy X-2 | Platform: Final Fantasy X-2 | Year: 2003 | Genre: Role-Playing | Publisher: Electronic Arts | NA_Sales: 1.92 | EU_Sales: 1.08 | JP_Sales: 2.11 | Other_Sales: 0.17 | Global_Sales: 5.29
Rank: 176 | Name: Donkey Kong 64 | Platform: Donkey Kong 64 | Year: 1999 | Genre: Platform | Publisher: Nintendo | NA_Sales: 3.33 | EU_Sales: 0.79 | JP_Sales: 1.09 | Other_Sales: 0.06 | Global_Sales: 5.27
Rank: 177 | Name: Assassin's Creed II | Platform: Assassin's Creed II | Year: 2009 | Genre: Action | Publisher: Ubisoft | NA_Sales: 3.1 | EU_Sales: 1.56 | JP_Sales: 0.08 | Other_Sales: 0.51 | Global_Sales: 5.27
Rank: 178 | Name: Professor Layton and the Curious Village | Platform: Professor Layton and the Curious Village | Year: 2007 | Genre: Puzzle | Publisher: Nintendo | NA_Sales: 1.22 | EU_Sales: 2.48 | JP_Sales: 1.03 | Other_Sales: 0.52 | Global_Sales: 5.26
Rank: 179 | Name: Tomb Raider II | Platform: Tomb Raider II | Year: 1997 | Genre: Action | Publisher: Eidos Interactive | NA_Sales: 2.3 | EU_Sales: 2.46 | JP_Sales: 0.2 | Other_Sales: 0.28 | Global_Sales: 5.24
Rank: 180 | Name: Madden NFL 2004 | Platform: Madden NFL 2004 | Year: N/A | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 4.26 | EU_Sales: 0.26 | JP_Sales: 0.01 | Other_Sales: 0.71 | Global_Sales: 5.23
Rank: 181 | Name: Dragon Quest VIII: Journey of the Cursed King | Platform: Dragon Quest VIII: Journey of the Cursed King | Year: 2004 | Genre: Role-Playing | Publisher: Square Enix | NA_Sales: 0.65 | EU_Sales: 0.75 | JP_Sales: 3.61 | Other_Sales: 0.2 | Global_Sales: 5.21
Rank: 182 | Name: Diablo III | Platform: Diablo III | Year: 2012 | Genre: Role-Playing | Publisher: Activision | NA_Sales: 2.43 | EU_Sales: 2.15 | JP_Sales: 0 | Other_Sales: 0.62 | Global_Sales: 5.2
Rank: 183 | Name: Super Mario Bros. 3 | Platform: Super Mario Bros. 3 | Year: 2003 | Genre: Platform | Publisher: Nintendo | NA_Sales: 2.93 | EU_Sales: 1.25 | JP_Sales: 0.83 | Other_Sales: 0.2 | Global_Sales: 5.2
Rank: 184 | Name: New Super Mario Bros. U | Platform: New Super Mario Bros. U | Year: 2012 | Genre: Platform | Publisher: Nintendo | NA_Sales: 2.32 | EU_Sales: 1.3 | JP_Sales: 1.27 | Other_Sales: 0.31 | Global_Sales: 5.19
Rank: 185 | Name: Super Mario Land 3: Wario Land | Platform: Super Mario Land 3: Wario Land | Year: 1994 | Genre: Platform | Publisher: Nintendo | NA_Sales: 2.49 | EU_Sales: 0.98 | JP_Sales: 1.57 | Other_Sales: 0.15 | Global_Sales: 5.19
Rank: 186 | Name: FIFA Soccer 13 | Platform: FIFA Soccer 13 | Year: 2012 | Genre: Action | Publisher: Electronic Arts | NA_Sales: 1.08 | EU_Sales: 3.48 | JP_Sales: 0.03 | Other_Sales: 0.58 | Global_Sales: 5.18
Rank: 187 | Name: The Legend of Zelda: Phantom Hourglass | Platform: The Legend of Zelda: Phantom Hourglass | Year: 2007 | Genre: Action | Publisher: Nintendo | NA_Sales: 1.9 | EU_Sales: 1.83 | JP_Sales: 0.95 | Other_Sales: 0.49 | Global_Sales: 5.17
Rank: 188 | Name: Donkey Kong Country 2: Diddy's Kong Quest | Platform: Donkey Kong Country 2: Diddy's Kong Quest | Year: 1995 | Genre: Platform | Publisher: Nintendo | NA_Sales: 2.1 | EU_Sales: 0.74 | JP_Sales: 2.2 | Other_Sales: 0.11 | Global_Sales: 5.15
Rank: 189 | Name: Tomodachi Life | Platform: Tomodachi Life | Year: 2013 | Genre: Simulation | Publisher: Nintendo | NA_Sales: 0.96 | EU_Sales: 2.02 | JP_Sales: 1.89 | Other_Sales: 0.28 | Global_Sales: 5.15
Rank: 190 | Name: Mario & Sonic at the Olympic Games | Platform: Mario & Sonic at the Olympic Games | Year: 2008 | Genre: Sports | Publisher: Sega | NA_Sales: 1.64 | EU_Sales: 2.48 | JP_Sales: 0.44 | Other_Sales: 0.58 | Global_Sales: 5.14
Rank: 191 | Name: Medal of Honor: Rising Sun | Platform: Medal of Honor: Rising Sun | Year: 2003 | Genre: Shooter | Publisher: Electronic Arts | NA_Sales: 1.98 | EU_Sales: 2.23 | JP_Sales: 0.13 | Other_Sales: 0.8 | Global_Sales: 5.13
Rank: 192 | Name: Kirby's Dream Land | Platform: Kirby's Dream Land | Year: 1992 | Genre: Platform | Publisher: Nintendo | NA_Sales: 2.71 | EU_Sales: 0.61 | JP_Sales: 1.7 | Other_Sales: 0.11 | Global_Sales: 5.13
Rank: 193 | Name: Fable III | Platform: Fable III | Year: 2010 | Genre: Role-Playing | Publisher: Microsoft Game Studios | NA_Sales: 3.59 | EU_Sales: 1.11 | JP_Sales: 0.05 | Other_Sales: 0.38 | Global_Sales: 5.13
Rank: 194 | Name: Call of Duty: Advanced Warfare | Platform: Call of Duty: Advanced Warfare | Year: 2014 | Genre: Shooter | Publisher: Activision | NA_Sales: 3.21 | EU_Sales: 1.53 | JP_Sales: 0.01 | Other_Sales: 0.38 | Global_Sales: 5.13
Rank: 195 | Name: Microsoft Flight Simulator | Platform: Microsoft Flight Simulator | Year: 1996 | Genre: Simulation | Publisher: Microsoft Game Studios | NA_Sales: 3.22 | EU_Sales: 1.69 | JP_Sales: 0 | Other_Sales: 0.2 | Global_Sales: 5.12
Rank: 196 | Name: Guitar Hero II | Platform: Guitar Hero II | Year: 2006 | Genre: Misc | Publisher: RedOctane | NA_Sales: 3.81 | EU_Sales: 0.63 | JP_Sales: 0 | Other_Sales: 0.68 | Global_Sales: 5.12
Rank: 197 | Name: Resident Evil 5 | Platform: Resident Evil 5 | Year: 2009 | Genre: Action | Publisher: Capcom | NA_Sales: 1.96 | EU_Sales: 1.43 | JP_Sales: 1.08 | Other_Sales: 0.65 | Global_Sales: 5.11
Rank: 198 | Name: Grand Theft Auto V | Platform: Grand Theft Auto V | Year: 2014 | Genre: Action | Publisher: Take-Two Interactive | NA_Sales: 2.66 | EU_Sales: 2.01 | JP_Sales: 0 | Other_Sales: 0.41 | Global_Sales: 5.08
Rank: 199 | Name: Grand Theft Auto: Vice City Stories | Platform: Grand Theft Auto: Vice City Stories | Year: 2006 | Genre: Action | Publisher: Take-Two Interactive | NA_Sales: 1.7 | EU_Sales: 2.02 | JP_Sales: 0.16 | Other_Sales: 1.21 | Global_Sales: 5.08
Rank: 200 | Name: FIFA Soccer 11 | Platform: FIFA Soccer 11 | Year: 2010 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.6 | EU_Sales: 3.29 | JP_Sales: 0.06 | Other_Sales: 1.13 | Global_Sales: 5.08
Rank: 201 | Name: Super Mario Bros. | Platform: Super Mario Bros. | Year: 1999 | Genre: Platform | Publisher: Nintendo | NA_Sales: 3.4 | EU_Sales: 1.3 | JP_Sales: 0.15 | Other_Sales: 0.22 | Global_Sales: 5.07
Rank: 202 | Name: Resident Evil | Platform: Resident Evil | Year: 1996 | Genre: Action | Publisher: Virgin Interactive | NA_Sales: 2.05 | EU_Sales: 1.16 | JP_Sales: 1.11 | Other_Sales: 0.73 | Global_Sales: 5.05
Rank: 203 | Name: Tony Hawk's Pro Skater | Platform: Tony Hawk's Pro Skater | Year: 1999 | Genre: Sports | Publisher: Activision | NA_Sales: 3.42 | EU_Sales: 1.38 | JP_Sales: 0.02 | Other_Sales: 0.2 | Global_Sales: 5.02
Rank: 204 | Name: Super Smash Bros. for Wii U and 3DS | Platform: Super Smash Bros. for Wii U and 3DS | Year: 2014 | Genre: Fighting | Publisher: Nintendo | NA_Sales: 2.59 | EU_Sales: 1.06 | JP_Sales: 0.8 | Other_Sales: 0.57 | Global_Sales: 5.02
